latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-20.44085,46.36431,334.69,0.45,0.47,2023-06-18,1058,N20,VIIRS,n,2.0NRT,302.96,4.71,D
-20.78905,44.47131,342.05,0.52,0.41,2023-06-18,1058,N20,VIIRS,n,2.0NRT,306.47,3.32,D
-20.45266,46.34861,347.64,0.45,0.47,2023-06-18,1058,N20,VIIRS,n,2.0NRT,307.83,10.81,D
-20.78723,44.47411,336.71,0.52,0.41,2023-06-18,1058,N20,VIIRS,n,2.0NRT,306.27,2.77,D
-20.4432,46.36451,331.11,0.45,0.47,2023-06-18,1058,N20,VIIRS,l,2.0NRT,301.13,4.96,D
-20.45082,46.34818,336.2,0.45,0.47,2023-06-18,1058,N20,VIIRS,l,2.0NRT,306.8,4.55,D
-20.52956,45.96262,332.82,0.42,0.45,2023-06-18,1058,N20,VIIRS,n,2.0NRT,305.87,2.55,D
-20.45519,46.34851,342.51,0.45,0.47,2023-06-18,1058,N20,VIIRS,n,2.0NRT,305.38,4.55,D
-20.76335,44.73525,334.38,0.54,0.42,2023-06-18,1058,N20,VIIRS,l,2.0NRT,305.63,6.31,D
-20.76721,44.736,337.21,0.54,0.42,2023-06-18,1058,N20,VIIRS,l,2.0NRT,307.8,6.31,D
-22.31297,44.4975,332.26,0.49,0.41,2023-06-18,1058,N20,VIIRS,l,2.0NRT,303.68,7.19,D
-22.31054,44.49533,344.9,0.49,0.41,2023-06-18,1058,N20,VIIRS,n,2.0NRT,305.76,7.69,D
-22.20941,45.24155,344.07,0.54,0.42,2023-06-18,1058,N20,VIIRS,n,2.0NRT,308.03,6.66,D
-22.1239,45.72272,347.15,0.39,0.44,2023-06-18,1058,N20,VIIRS,n,2.0NRT,302.35,6.57,D
-22.36762,44.58606,335.47,0.5,0.41,2023-06-18,1058,N20,VIIRS,n,2.0NRT,305.22,3.49,D
-22.23729,45.72254,356.37,0.38,0.43,2023-06-18,1058,N20,VIIRS,n,2.0NRT,302.67,7.2,D
-21.32758,45.39876,316.66,0.38,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,290.68,1.26,N
-21.19487,45.09533,318.17,0.38,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,290.57,1.38,N
-21.11487,46.19521,298.92,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,286.36,0.85,N
-21.10879,46.20011,302.37,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,288.52,0.83,N
-20.97354,46.04803,300.77,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,289.32,0.56,N
-20.97079,46.04799,305.29,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,288.63,0.32,N
-20.7594,46.15171,329.43,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,287.69,2.62,N
-20.46572,46.33825,305.67,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,286.11,0.78,N
-20.46349,46.34605,297.18,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,286.95,1.29,N
-20.46238,46.33876,308.97,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,286.95,0.78,N
-20.45795,46.35449,303.24,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,284.2,0.54,N
-20.45456,46.33235,317.28,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,285.14,1.15,N
-20.4535,46.34769,309.02,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,286.65,0.76,N
-20.45019,46.34832,306.16,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,286.22,0.76,N
-20.14117,44.65198,313.03,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,289.05,0.72,N
-20.14056,44.64823,300.2,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,287.95,0.72,N
-20.30618,45.79131,300.1,0.38,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,289.11,0.4,N
-20.30561,45.78764,300.28,0.38,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,288.45,0.4,N
-20.25953,46.30142,303.64,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,287.77,0.39,N
-19.94441,46.10509,296.78,0.38,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,286.65,0.39,N
-19.93049,46.08112,295.99,0.38,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,285.62,0.39,N
-19.9635,46.33924,302.29,0.39,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,286.34,0.66,N
-19.90625,46.10043,302.95,0.38,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,287.64,0.78,N
-21.66337,45.54877,300.88,0.38,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,288.7,0.54,N
-21.66394,45.55246,311.4,0.38,0.36,2023-06-18,2210,N20,VIIRS,n,2.0NRT,288.62,0.81,N
-20.40427,45.93206,340.11,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,302.27,3.61,D
-20.65102,44.46201,338.62,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.01,3.05,D
-20.62775,44.61689,333.93,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,304.86,7.74,D
-20.63107,44.61745,333.2,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,303.74,36.22,D
-20.59595,44.84952,339.1,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.93,6.15,D
-20.59539,44.8532,334.99,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.1,6.39,D
-20.63383,44.62171,367,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,326.71,36.22,D
-20.63328,44.62539,355.48,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,316.49,24.29,D
-20.63606,44.62615,348.68,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,308.59,17.29,D
-20.60707,44.84038,332.89,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.09,2.35,D
-20.60596,44.84774,336.71,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.21,3.29,D
-20.43647,45.95741,333.11,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.39,7.28,D
-20.62708,44.77578,341.83,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.38,5.9,D
-20.64408,44.86562,339.13,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.7,4.68,D
-20.65128,44.86307,335.85,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.62,4.5,D
-20.71131,44.48763,342.37,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,310.43,4.17,D
-20.71076,44.49132,336.06,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,310.59,4.17,D
-20.71463,44.48819,339.84,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.36,4.17,D
-20.65894,44.90219,330.23,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.05,0.99,D
-20.50136,45.96108,332.65,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,306.39,1.33,D
-20.65798,45.06462,333.71,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,306.63,3.79,D
-20.74229,44.55344,334.22,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.75,3.32,D
-22.09209,45.22208,333.38,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,303.59,1.13,D
-22.06928,45.3938,334.66,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.44,3.73,D
-22.10019,45.52539,331.28,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,305.66,1.97,D
-20.39683,44.77335,332.88,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,305.14,3.22,D
-20.40395,44.81607,344.38,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.46,4.7,D
-20.23357,46.01782,347.53,0.4,0.37,2023-06-19,1041,N20,VIIRS,n,2.0NRT,308.8,6.28,D
-20.21784,46.15924,337.42,0.4,0.37,2023-06-19,1041,N20,VIIRS,n,2.0NRT,310.07,2.49,D
-20.22122,46.15976,343.33,0.4,0.37,2023-06-19,1041,N20,VIIRS,n,2.0NRT,310.52,4.24,D
-20.44606,44.76288,336.13,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.92,3.59,D
-20.44341,44.98138,331.58,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.39,1.75,D
-20.46904,44.90268,337.4,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.23,3.63,D
-20.5459,44.50476,345.51,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.75,4.81,D
-20.54977,44.50161,343.92,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.07,9.04,D
-20.54922,44.50532,345.7,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.01,4.81,D
-20.54646,44.56908,338.42,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.76,2.46,D
-20.54922,44.57333,337.01,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.86,5.34,D
-20.54867,44.57701,355.58,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,308.04,5.34,D
-20.55255,44.57389,343.39,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.85,5.34,D
-20.55144,44.58126,334.77,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,308.18,4.72,D
-20.55088,44.58495,344.31,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,308.77,4.72,D
-20.49214,45.01679,331.78,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,301.28,1.5,D
-20.34651,46.10002,337.82,0.4,0.37,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.4,3.15,D
-20.40545,45.92464,338.01,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.19,5.73,D
-20.41295,45.89893,331.87,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.44,1.88,D
-20.74616,44.55031,330.35,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,303.28,7.64,D
-20.74561,44.554,333.01,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,302.65,3.32,D
-20.68302,45.01219,334.06,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.72,2.09,D
-20.76904,44.48595,341.75,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.64,7.29,D
-20.67976,45.07591,339.86,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.62,2.97,D
-20.77126,44.4939,333.91,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.02,2.21,D
-20.74404,44.76551,336.05,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.04,2.32,D
-20.73918,44.99913,332.95,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.1,6.37,D
-20.71537,45.17675,335.11,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.87,2.21,D
-20.73503,45.09304,337.83,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.24,2.47,D
-20.73835,45.09361,334.53,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,305.65,2.47,D
-20.84984,44.44656,332.16,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,306.73,1.17,D
-20.62681,46.02988,345.83,0.39,0.37,2023-06-19,1041,N20,VIIRS,n,2.0NRT,309.07,7.02,D
-20.78141,45.12029,334.55,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.83,2.53,D
-20.84301,44.80541,330.59,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.51,2.37,D
-20.84245,44.8091,341.09,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.46,2.37,D
-20.84521,44.81336,333.6,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.15,2.35,D
-20.87412,44.66691,331.39,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,304.73,1.95,D
-20.89241,44.56775,347.81,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,310.6,11.69,D
-20.86631,44.74126,332.5,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,304.85,2.71,D
-20.69981,45.81937,352.81,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.34,5.51,D
-20.89628,44.56462,336.2,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,306.77,2.21,D
-20.89573,44.56831,332.17,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,303.79,2.21,D
-20.90061,44.73955,332.34,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.55,1.94,D
-20.9106,44.69581,332.19,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.25,1.85,D
-20.75403,45.73659,335.46,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,308.96,5.6,D
-20.87644,44.96632,350.22,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,310.76,11.76,D
-20.94497,44.55773,343.01,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.06,4.17,D
-20.72989,45.95547,334.05,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.63,1.54,D
-20.94939,44.55091,335.91,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.95,3.48,D
-20.92662,44.72506,333.8,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.62,1.96,D
-20.88178,45.04295,333.11,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.06,2.84,D
-20.7429,45.93841,344.74,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.07,6.76,D
-21.00103,44.49887,335.85,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.88,2.47,D
-20.98001,44.63939,334.07,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.38,1.88,D
-20.99108,44.58821,340.8,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.15,4.64,D
-20.78366,45.97659,333.31,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,307.18,7.14,D
-20.78246,45.98413,333.98,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,304.87,2.95,D
-20.78916,45.98531,344.94,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.86,9.55,D
-20.99436,44.67974,342.39,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.79,4.3,D
-20.8202,45.83259,333.12,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.04,2.73,D
-20.80397,45.95704,331.25,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,302.21,1.71,D
-21.03147,44.52304,334.41,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.85,2.29,D
-21.03091,44.52674,335.4,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,302.81,2.7,D
-20.99372,44.7743,338.57,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.65,3.77,D
-21.04143,44.50192,334.99,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.21,2.27,D
-21.05692,44.4437,334.42,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.76,2.31,D
-21.05305,44.46967,332.95,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,305.45,1.33,D
-21.01241,44.85329,334.44,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.06,3.63,D
-21.09164,44.50367,336.86,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.85,3.19,D
-21.09774,44.53133,330.09,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.63,1.48,D
-21.09718,44.53503,335.22,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.08,1.48,D
-20.93312,45.82672,335.19,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.07,3.48,D
-20.90618,46.01896,336.05,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,307.39,3.37,D
-20.91229,46.02385,335.35,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,307.63,4.14,D
-20.90809,46.05035,332.2,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.37,1.74,D
-20.90089,46.09569,337.14,0.39,0.37,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.01,2.22,D
-20.91504,46.02821,339.75,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.33,4.58,D
-20.9386,45.90091,335.5,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.64,2.53,D
-21.19032,44.56976,331.2,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.54,1.56,D
-21.16871,44.71413,336.9,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.29,3.21,D
-21.1602,44.88332,335.8,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.88,2.26,D
-21.18344,45.11108,344.12,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.47,2.72,D
-21.08741,45.84245,345.52,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.81,5.67,D
-21.05179,46.13442,348.08,0.39,0.37,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.09,7.06,D
-21.29375,44.60278,335.56,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.48,3.03,D
-21.04856,46.25098,342.11,0.4,0.37,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307,3.33,D
-21.29755,44.75917,334.31,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,305.37,2.59,D
-21.30087,44.75974,338.2,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.03,3.07,D
-21.1142,46.20792,343.23,0.4,0.37,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.98,3.1,D
-21.08859,46.36843,332.51,0.4,0.37,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.09,3.63,D
-21.34792,44.71842,332.49,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,302.65,2.19,D
-21.13122,46.18774,333.4,0.4,0.37,2023-06-19,1041,N20,VIIRS,l,2.0NRT,303.77,2.4,D
-21.36562,44.71384,339.27,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.14,2.65,D
-21.15496,46.16854,332.54,0.39,0.37,2023-06-19,1041,N20,VIIRS,l,2.0NRT,303.68,2.01,D
-21.1872,46.15082,337.84,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.02,2.96,D
-21.25616,45.91107,332.55,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.8,2.32,D
-21.43379,44.80143,335.29,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.63,4.6,D
-21.33448,45.62898,334.77,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,307.66,5.04,D
-21.3339,45.63272,345.64,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.56,5.04,D
-21.33839,45.62582,334.44,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,305.3,3,D
-21.33781,45.62955,334.21,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,307.34,3.57,D
-21.55063,44.63133,334.42,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.9,3.14,D
-21.55395,44.63189,337.47,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.85,3.14,D
-21.3988,45.89056,332.55,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,303.38,5.84,D
-21.61812,44.79191,336.11,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,307.95,3.59,D
-21.61756,44.79562,332.65,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,306.14,2.15,D
-21.62696,44.80104,343.34,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,310.32,10.61,D
-21.76315,44.56891,333.41,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,304.52,1.95,D
-21.70055,45.07671,342.7,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,306.48,3.39,D
-21.53234,46.22532,336.33,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,300.79,2.36,D
-21.72389,45.03505,331.92,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,302.96,1.64,D
-21.77565,44.8726,348.58,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,308.75,4.43,D
-21.77002,44.93259,335.33,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,307.42,5.77,D
-21.56109,46.30499,343.42,0.4,0.37,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.28,7.57,D
-21.81747,44.74995,331.87,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.53,2.41,D
-21.79459,44.92527,340.26,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,308.35,4.2,D
-21.8485,44.58709,345.22,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.46,5.22,D
-21.7979,44.92585,334.77,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,306.89,4.09,D
-21.69619,45.83233,343.14,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,310.71,19.17,D
-21.69951,45.83294,330.69,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.35,0.92,D
-21.81363,45.24869,335.87,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,307.69,2.48,D
-21.81865,45.23813,334.82,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,306.82,1.87,D
-21.81752,45.24556,340.24,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.9,4.21,D
-21.6777,46.14639,345.05,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.3,4.3,D
-21.95633,44.59043,332.08,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.79,2.28,D
-21.93803,44.75946,336.18,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,308.78,2.74,D
-21.88064,45.23012,337.64,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.16,3.83,D
-22.01064,44.4999,336.44,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.7,2.22,D
-21.88237,45.35252,332.95,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,305.99,3.63,D
-21.97999,44.84308,333.89,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.18,1.88,D
-21.97943,44.8468,331.44,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.42,1.88,D
-21.9731,45.26905,342.18,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.89,4.49,D
-21.89473,45.79869,331.02,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.63,1.58,D
-22.08097,44.75712,343.62,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.17,10.36,D
-21.90964,45.87838,331.66,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,302.55,2.72,D
-22.03959,45.23492,334.78,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.87,5.58,D
-22.03902,45.23864,333.38,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,305.12,5.58,D
-22.00833,45.43953,342.14,0.38,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.17,4.02,D
-22.01279,45.43267,334.18,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,308.5,6.12,D
-22.12973,44.70426,335.19,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.16,2.4,D
-22.2692,44.42509,334.49,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,302.4,1.57,D
-22.27253,44.42566,332.49,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.27,1.59,D
-22.14774,45.28148,335.77,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,306.5,6.37,D
-22.23357,44.73445,333.48,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,304.3,1.72,D
-22.28952,44.44371,334,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304,2.03,D
-22.29065,44.45934,332.54,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,304.64,3.58,D
-22.31842,44.45635,345.77,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.65,8.2,D
-22.32175,44.45692,337.71,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.15,2.21,D
-22.16612,45.64787,331.89,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.7,2.75,D
-22.35065,44.49272,344.71,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,304.71,3.39,D
-22.35342,44.49706,338.24,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,305.41,3.39,D
-22.35287,44.50082,331.72,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,303.05,3.09,D
-22.35675,44.49762,331.73,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,304.31,1.6,D
-22.21571,45.89517,339.43,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,301.73,4.87,D
-22.29654,46.29049,333.29,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.11,5.98,D
-22.30109,46.28349,332.08,0.39,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,302.29,4.15,D
-19.9077,45.09161,331.89,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,303.79,1.75,D
-19.93499,44.99907,341.79,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,307.24,3.13,D
-20.00616,44.86809,331.7,0.38,0.36,2023-06-19,1041,N20,VIIRS,l,2.0NRT,306.41,2.34,D
-19.97726,45.10073,347.87,0.39,0.36,2023-06-19,1041,N20,VIIRS,n,2.0NRT,310.72,14.43,D
